pet_id,customer_id,wet_food_order_number,pet_has_active_subscription,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website
1.14688e+18,1.80183e+19,1,1,1,1,0,0,1,2,1,1,1,1,1,60135.715,15,9,337
1.14815e+18,1.3749e+17,1,1,1,1,0,0,0,2,1,1,1,1,1,23435.71,17,8,926
1.15167e+18,1.64849e+19,1,0,1,1,0,0,1,2,1,1,0,1,1,31809.82,15,3,348
1.15238e+18,1.7324e+18,1,1,1,1,0,0,1,2,1,1,1,1,1,76143.005,47,13,3066
1.15336e+18,1.39479e+19,0,0,1,1,1,1,1,2,2,1,0,0,2,17575.79,1,0,115
1.15352e+18,1.54155e+19,1,1,0,0,0,0,1,1,3,1,1,1,1,211515.646,30,4,202
1.15575e+18,1.19167e+19,1,1,0,0,0,0,1,1,3,1,1,1,1,189510.193,39,7,289
1.15697e+18,1.02966e+19,0,0,0,0,0,0,0,1,3,1,0,1,1,23630.927,3,0,30
1.15895e+18,1.53932e+19,0,0,0,0,0,0,0,1,3,1,1,1,1,16016.999,1,0,20
1.15947e+18,1.33888e+19,1,1,0,0,0,0,1,1,3,1,0,1,1,196604.974,57,16,2675
1.16091e+18,4.25087e+17,0,0,0,0,0,0,0,1,3,1,0,1,1,59384.2575,25,7,59
1.16331e+18,1.58205e+19,1,1,1,0,0,1,0,1,1,1,0,0,1,84177.53,46,22,2118
1.16454e+18,1.52677e+19,0,1,1,0,0,1,1,1,1,1,0,0,1,15154.113,10,7,3307
1.16674e+18,4.21091e+18,1,0,1,0,0,1,1,1,1,1,0,0,1,37239.937,2,2,203
1.16805e+18,1.77061e+19,0,0,1,0,0,1,1,1,1,1,0,0,1,89446.532,2,0,30
1.17027e+18,1.04353e+19,1,1,1,0,0,1,1,1,1,1,1,0,1,115019.176,24,6,1999
1.17062e+18,4.8634e+18,0,0,1,0,0,1,0,1,1,1,1,0,1,10318.4305,1,0,11
1.17443e+18,9.31308e+17,0,0,1,0,0,1,1,1,1,1,0,0,1,146002.279,128,17,547
1.17458e+18,1.39274e+19,0,1,1,0,0,1,1,1,1,1,0,0,1,162098.73,205,49,8426
1.17774e+18,1.38764e+19,1,0,1,0,0,1,0,1,1,1,1,0,1,26005.789,11,10,155
1.17852e+18,9.97664e+18,1,0,1,1,1,0,1,1,3,1,1,1,1,31015.907,7,4,125
1.17889e+18,3.14995e+18,0,0,1,1,1,0,0,1,3,1,0,1,1,17873.0805,11,8,140
1.17931e+18,1.35255e+19,0,0,1,1,1,0,0,1,3,1,0,1,1,33415.038,13,3,30
1.17934e+18,7.77943e+18,0,1,1,1,1,0,0,1,3,1,0,1,1,78268.395,5,3,84
1.17965e+18,1.31526e+18,0,0,1,1,1,0,1,1,3,1,0,1,1,431201.114,114,24,2071
1.18059e+18,1.80939e+19,0,1,1,1,1,0,0,1,3,1,0,1,1,78369.8225,7,3,526
1.18094e+18,1.2484e+19,1,1,1,0,0,0,1,1,1,1,1,1,1,67336.2515,17,5,85
1.18101e+18,1.59968e+19,0,0,1,0,0,0,1,1,1,1,0,1,1,17707.002,9,4,1693
1.18186e+18,1.61523e+19,0,1,1,0,0,0,1,1,1,1,0,1,1,70179.563,4,1,45
1.18318e+18,1.81063e+19,0,0,1,0,0,0,0,1,1,1,0,1,1,15552.735,33,14,3606
1.18361e+18,4.98488e+18,1,1,1,0,0,0,0,1,1,1,1,1,1,31471.538,15,8,639
1.18686e+18,1.70716e+19,0,0,1,0,1,1,1,1,3,1,0,1,2,85231.0765,40,11,3311
1.18713e+18,7.78799e+18,0,1,1,0,1,1,1,1,3,1,1,1,2,6511.647,15,11,328
1.18945e+18,1.81558e+19,1,1,1,0,1,1,1,1,3,1,1,1,2,22203.725,4,2,55
1.19229e+18,2.51301e+17,1,1,1,0,1,1,0,1,3,1,1,1,2,156232.58,148,18,7078
1.19246e+18,3.62045e+18,0,0,1,0,0,1,1,2,3,1,1,0,1,6409.222,1,0,15
1.1929e+18,1.77511e+19,0,0,1,0,0,1,1,1,3,1,0,0,1,127339.724,72,9,2618
1.19306e+18,3.36762e+18,0,1,1,0,1,0,0,1,1,1,0,1,1,538872.674,186,29,6814
1.19403e+18,1.37458e+19,0,1,1,0,1,0,0,1,1,1,0,1,1,168705.6495,58,14,1306
1.19459e+18,1.2835e+19,0,0,1,0,1,0,1,1,1,1,0,0,1,23105.1425,3,2,29
1.19463e+18,1.43549e+19,1,1,1,0,1,0,1,1,1,1,1,0,1,38654.932,1,0,18
1.19536e+18,1.08878e+19,1,0,1,0,1,0,1,1,1,1,0,0,1,96327.383,22,7,119
1.19741e+18,1.42378e+19,1,1,1,0,1,0,1,1,1,1,1,0,1,63141.7,9,6,24
1.19855e+18,2.52571e+18,0,1,1,0,1,0,1,1,1,1,0,0,1,128385.891,24,8,698
1.2016e+18,8.23515e+18,0,1,1,0,1,0,0,1,1,1,0,0,1,44530.8435,3,0,30
1.20404e+18,8.42606e+18,0,0,1,0,1,0,1,1,1,1,1,0,1,112890.245,20,4,2460
1.20452e+18,6.02831e+18,0,1,0,0,1,1,1,2,2,1,0,1,2,842961.242,384,72,13981
1.20527e+18,5.19312e+18,0,0,0,0,1,1,1,2,2,1,0,1,2,298470.077,199,27,3287
1.2086e+18,1.35044e+18,0,1,0,0,1,1,0,2,2,1,0,1,2,90676.663,15,9,77
1.20882e+18,7.74447e+18,1,0,0,0,1,1,0,2,2,1,1,1,2,46535.415,25,12,926
1.20986e+18,6.4687e+18,0,1,0,0,1,1,1,2,2,1,0,1,2,142052.1,43,10,163
1.21026e+18,1.35394e+18,0,1,0,0,1,1,0,2,2,1,0,1,2,102492.0095,11,1,354
1.21119e+18,1.05929e+18,0,1,0,0,1,1,0,2,2,1,1,1,2,4198.194,1,0,14
1.21347e+18,1.16834e+19,0,0,1,1,1,1,0,1,2,1,0,1,2,75463.723,6,4,577
1.21439e+18,2.49966e+18,1,1,1,1,1,1,0,1,2,1,1,1,2,41853.128,4,1,1132
1.21557e+18,1.14221e+19,1,1,1,1,1,1,1,1,2,1,1,1,2,143532.943,8,4,1022
1.21722e+18,7.03636e+18,0,1,1,1,1,1,1,1,2,1,0,1,2,76826.155,8,3,34
1.21973e+18,1.09794e+19,0,0,1,1,1,1,1,1,2,1,1,1,2,21859.936,7,2,51
1.2227e+18,7.95255e+18,0,1,1,0,0,1,1,1,3,1,1,1,1,83614.1545,52,14,2274
1.2228e+18,2.66572e+18,1,1,1,0,0,1,1,1,3,1,1,1,1,9466.393,13,11,437
1.22313e+18,1.38445e+19,0,0,1,0,0,1,0,1,3,1,0,1,1,17390.64,4,1,52
1.22489e+18,1.46929e+19,0,1,1,0,0,1,1,1,3,1,1,1,1,6282.42,3,1,20
1.22496e+18,1.45712e+19,0,1,1,0,0,1,0,1,3,1,0,1,1,37322.19,15,7,524
1.22695e+18,1.47472e+19,0,1,1,0,0,1,1,1,3,1,0,1,1,35078.276,9,5,17
1.23084e+18,1.48685e+19,0,1,1,0,0,1,0,1,3,1,1,1,1,106972.51,47,19,1372
1.2327e+18,1.19022e+19,0,0,0,0,0,1,0,1,3,1,1,1,1,7278.9,15,6,71
1.2329e+18,1.71717e+19,0,1,0,0,0,1,1,1,3,1,1,1,1,26349.392,5,1,64
1.2374e+18,1.48584e+19,0,0,0,0,0,1,0,1,3,1,1,1,1,71851.8345,12,7,265
1.23953e+18,1.19882e+19,1,0,1,0,0,1,0,2,2,1,1,1,1,79687.104,85,30,5224
1.24228e+18,1.38454e+19,0,1,1,0,0,1,0,2,2,1,0,1,1,177773.2275,22,5,96
1.24427e+18,5.4265e+18,0,1,1,0,0,1,0,2,2,1,0,1,1,75708.197,9,4,27
1.24495e+18,1.07501e+19,0,1,1,0,0,1,1,2,2,1,0,1,1,525027.83,283,36,1629
1.24634e+18,8.48323e+18,0,0,1,0,0,1,0,2,2,1,0,1,1,48472.25,8,6,525
1.25146e+18,1.16798e+19,1,0,0,0,0,0,0,1,3,1,1,1,1,28766.081,25,16,1082
1.2524e+18,9.19236e+18,0,1,0,0,0,0,1,1,3,1,0,1,1,103417.388,6,2,78
1.25372e+18,1.39488e+18,0,1,0,0,0,0,1,1,3,1,0,1,1,28770.585,5,3,80
1.25445e+18,9.6002e+17,0,1,0,0,0,0,1,1,3,1,1,1,1,40377.49,12,7,222
1.25669e+18,8.57585e+18,1,1,0,0,0,0,1,1,3,1,0,1,1,48570.219,6,2,139
1.25686e+18,1.46542e+19,1,1,0,0,0,0,1,1,3,1,1,1,1,112694.089,8,2,35
1.25875e+18,2.39015e+18,1,1,0,0,0,0,1,1,2,0,1,1,1,11439.32,4,2,38
1.25876e+18,1.31036e+19,1,1,0,0,0,0,1,1,2,0,1,1,1,23551.285,2,0,34
1.26386e+18,1.17358e+19,1,1,0,0,0,0,1,1,2,0,1,1,1,56260.172,12,5,76
1.26622e+18,8.91597e+17,1,1,0,0,0,0,1,1,2,0,1,1,1,62294.0135,8,6,226
1.26632e+18,1.20194e+19,0,1,0,0,0,0,1,1,2,0,0,1,1,54741.9045,4,1,55
1.2673e+18,1.14158e+19,0,1,0,0,0,0,1,1,2,0,0,1,1,43114.41,4,2,19
1.26871e+18,1.27637e+19,0,1,0,0,0,0,1,1,2,0,0,1,1,126235.903,6,1,168
1.26907e+18,1.44427e+19,1,1,0,0,0,0,1,1,2,0,1,1,1,7966.424,1,0,28
1.27045e+18,1.28197e+19,0,1,1,0,0,0,1,1,2,0,0,0,2,22003.937,1,0,8
1.27096e+18,1.18437e+19,1,0,1,0,0,0,1,1,2,0,1,0,2,17774.312,13,7,146
1.27726e+18,5.72449e+18,0,0,1,0,0,0,1,1,2,0,0,0,2,13308.71,2,0,16
1.28032e+18,4.38188e+18,0,1,1,0,0,0,0,1,2,0,0,0,2,43072.5175,10,7,24
1.28275e+18,1.56688e+19,0,1,1,0,0,0,1,1,2,0,0,0,2,19564.011,5,3,47
1.28685e+18,1.44177e+19,1,0,1,0,0,0,1,1,2,0,1,0,2,47511.055,5,3,39
1.2876e+18,1.02944e+19,0,1,1,0,0,0,1,1,2,0,0,0,2,159186.368,40,14,1482
1.28951e+18,1.04311e+18,0,1,1,0,0,0,1,1,2,0,0,0,2,133139.575,15,4,932
1.29124e+18,1.55265e+19,0,0,1,0,0,0,0,2,3,1,1,1,1,17109.3015,4,2,22
1.293e+18,5.10458e+18,1,1,1,0,0,0,1,2,3,1,0,1,1,154046.557,15,4,131
1.29369e+18,1.48515e+19,0,1,1,0,0,0,0,2,3,1,1,1,1,12643.811,1,0,12
1.29418e+18,6.63184e+18,1,0,1,0,0,0,1,2,3,1,1,1,1,17062.78,2,0,6
1.29456e+18,3.25358e+18,1,0,1,0,0,0,1,2,3,1,0,1,1,9726.416,4,2,32
1.3e+18,1.73117e+19,1,1,1,0,0,0,0,2,3,1,1,1,1,28994.527,11,3,271
1.30198e+18,1.48524e+19,0,0,1,0,0,1,0,1,2,0,0,1,1,68108.5155,1,0,6
1.30234e+18,1.42597e+19,1,0,1,0,0,1,0,1,2,0,1,1,1,119085.9055,18,10,288
1.30292e+18,4.74051e+17,0,0,1,0,0,1,0,1,2,0,1,1,1,22900.6025,1,0,9
1.30309e+18,4.6675e+18,0,1,1,0,0,1,0,1,2,0,1,1,1,51190.263,3,1,747
1.30387e+18,1.17557e+19,0,0,1,0,0,1,1,1,2,0,0,1,1,150984.001,329,41,28458
1.30464e+18,1.04923e+19,0,1,1,0,0,1,0,1,2,0,0,1,1,94674.661,32,12,3516
1.30476e+18,1.72094e+19,0,0,1,0,0,1,0,1,2,0,0,1,1,152467.9,6,2,34
1.30705e+18,1.6857e+18,1,1,1,0,0,1,1,1,2,0,1,1,1,41019.032,77,26,5805
1.30713e+18,7.48667e+18,1,0,0,1,1,1,1,1,2,1,1,1,1,5280.51,0,0,0
1.30907e+18,5.39832e+18,0,1,0,1,1,1,1,1,2,1,0,1,1,63138.93,54,15,1507
1.30918e+18,5.81856e+18,0,1,0,1,1,1,0,1,2,1,1,1,1,57571.248,12,4,98
1.31219e+18,4.31842e+18,0,1,0,1,1,1,1,1,2,1,0,1,1,123889.0135,7,3,621
1.31634e+18,1.29307e+19,0,0,0,1,1,1,0,1,2,1,0,1,1,225045.0065,48,17,6008
1.31676e+18,8.84307e+18,1,0,1,1,0,1,1,2,3,1,1,1,2,16818.382,3,1,30
1.3181e+18,3.22589e+18,0,0,0,0,0,1,1,1,2,0,0,1,2,261586.307,80,9,418
1.32184e+18,5.18833e+17,0,0,0,0,0,1,0,1,2,0,0,1,2,16402.26,4,2,30
1.32332e+18,2.5709e+18,0,1,0,0,0,1,0,1,2,0,0,1,2,279551.403,73,23,1064
1.32629e+18,1.83435e+19,1,1,0,0,0,1,1,1,2,0,1,1,2,50607.472,56,19,3711
1.32763e+18,3.49156e+18,1,0,0,0,0,1,1,1,2,0,0,1,2,17845.448,3,1,37
1.32766e+18,5.88438e+18,0,1,0,0,0,1,1,1,2,0,0,1,2,157532.4865,33,8,104
1.32806e+18,1.408e+19,0,0,0,0,0,1,0,1,2,0,0,1,2,131153.492,7,2,12
1.32989e+18,1.12382e+19,0,0,0,0,0,1,1,1,2,0,0,1,2,34393.781,4,2,31
1.33148e+18,1.60423e+19,1,0,1,0,1,0,1,1,2,1,1,1,1,51665.519,37,17,1325
1.33167e+18,1.07706e+19,0,0,1,0,1,0,0,1,2,1,0,1,1,112621.3995,28,11,1064
1.33189e+18,1.50679e+19,0,0,1,0,1,0,1,1,2,1,0,1,1,131160.244,54,10,3785
1.3319e+18,3.41635e+18,0,1,1,0,1,0,0,1,2,1,0,1,1,73778.511,50,14,4697
1.34071e+18,1.01572e+19,0,1,1,0,1,0,0,1,2,1,0,1,1,7562.1315,1,0,9
1.34437e+18,5.81921e+18,0,0,1,0,1,0,0,1,2,1,1,1,1,18176.796,47,18,6020
1.34678e+18,1.45095e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,171798.881,24,4,1228
1.34789e+18,1.41149e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,79895.606,26,16,4436
1.3485e+18,8.06978e+18,1,1,1,1,1,1,0,2,3,0,1,1,1,108850.705,17,6,3190
1.35425e+18,1.66344e+19,1,1,1,1,1,1,1,2,3,0,1,1,1,70118.013,21,9,545
1.3546e+18,2.16498e+18,1,1,1,1,1,1,0,2,3,0,1,1,1,18291.665,2,0,80
1.35683e+18,9.14755e+18,0,1,1,1,1,1,1,2,3,0,0,1,1,90751.325,4,0,32
1.35789e+18,1.25294e+19,0,1,1,1,1,1,0,2,3,0,0,1,1,54041.8245,3,1,256
1.36096e+18,1.34385e+19,1,0,1,1,1,1,1,2,3,0,1,1,1,21762.535,2,0,36
1.36202e+18,4.94066e+18,1,0,1,1,1,1,1,2,3,0,0,1,1,85184.301,37,12,6811
1.36563e+18,1.4558e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,111531.228,60,20,3153
1.36784e+18,9.94107e+18,1,0,1,0,1,0,0,1,2,1,1,1,1,40075.19,9,7,303
1.36816e+18,1.09941e+19,1,1,1,0,1,0,1,1,2,1,1,1,1,41028.734,17,10,220
1.36969e+18,5.72308e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,111631.323,26,6,68
1.37008e+18,5.28201e+18,0,1,1,0,1,0,1,1,2,1,1,1,1,32456.5425,6,3,68
1.37065e+18,1.16735e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,8583.9905,0,0,0
1.3717e+18,1.78413e+19,0,0,1,0,1,0,1,1,2,1,0,1,1,44541.921,1,0,13
1.37316e+18,1.01871e+19,0,1,1,0,1,0,1,1,2,1,0,1,1,16800.6615,1,0,62
1.37363e+18,5.86329e+18,0,0,1,0,1,0,0,1,2,1,0,1,1,272053.685,159,28,4060
1.37584e+18,1.06271e+19,1,1,1,0,1,0,1,1,2,1,1,1,1,141629.895,11,4,43
1.37654e+18,1.45583e+19,0,0,1,0,1,0,0,1,2,1,0,1,1,25005.611,7,3,22
1.37657e+18,1.88693e+18,0,0,1,0,1,0,0,1,2,1,0,1,1,13335.711,9,4,55
1.37792e+18,1.64572e+19,1,0,1,0,1,0,0,1,2,1,1,1,1,55015.408,22,13,1979
1.3789e+18,1.45041e+18,0,1,1,0,1,0,1,1,2,1,0,1,1,98097.153,15,6,2368
1.37942e+18,8.20697e+18,0,0,1,0,1,0,1,1,2,1,0,1,1,72773.667,24,15,564
1.37975e+18,1.08008e+19,0,1,1,0,1,0,0,1,2,1,0,1,1,34322.3665,8,4,192
1.38008e+18,1.81871e+17,1,1,1,0,1,0,1,1,2,1,1,1,1,13873.53,5,2,44
1.38074e+18,1.17824e+19,0,1,1,0,1,0,0,1,2,1,0,1,1,237616.2375,77,18,3479
1.38286e+18,5.7671e+18,0,0,1,0,1,0,0,1,2,1,1,1,1,46356.877,4,2,110
1.3841e+18,1.06052e+19,1,1,1,0,1,0,0,1,2,1,1,1,1,116802.5175,39,11,184
1.38457e+18,7.11556e+17,1,1,1,0,1,0,0,1,2,1,1,1,1,27834.349,3,1,43
1.38512e+18,4.71564e+18,0,0,1,0,1,0,0,1,2,1,1,1,1,29528.0105,8,4,1603
1.38688e+18,5.20491e+17,0,1,1,0,1,0,1,1,2,1,0,1,1,29049.5215,1,0,12
1.38758e+18,1.52462e+19,0,0,1,0,1,0,0,1,2,1,0,1,1,72795.3435,19,7,106
1.3885e+18,4.07658e+18,0,1,0,0,1,1,0,2,3,1,1,1,1,82410.932,24,7,220
1.38876e+18,9.86453e+18,0,1,0,0,1,1,1,2,3,1,1,1,1,78113.22,4,1,439
1.38978e+18,1.74041e+19,0,0,0,0,1,1,0,2,3,1,0,1,1,122758.593,8,2,215
1.3914e+18,1.48708e+19,1,1,1,0,1,0,0,2,3,1,0,0,1,82648.963,34,18,1257
1.39204e+18,3.09786e+18,0,0,1,0,1,0,1,2,3,1,0,0,1,110421.725,22,5,233
1.39221e+18,1.26001e+19,0,0,1,0,1,0,0,2,3,1,0,0,1,101831.518,14,3,168
1.39234e+18,3.42128e+18,0,0,0,0,1,0,1,2,2,1,1,1,1,129747.38,24,8,94
1.39252e+18,2.97705e+18,0,0,0,0,1,0,0,2,2,1,0,1,1,21011.604,3,1,22
1.39346e+18,1.65391e+19,0,1,0,0,1,0,1,2,2,1,0,1,1,37687.55,2,0,50
1.39462e+18,1.75309e+19,0,0,0,0,1,0,1,2,2,1,1,1,1,72096.13,17,2,143
1.39539e+18,4.50673e+17,0,0,0,0,1,0,0,2,2,1,1,1,1,30548.64,14,2,996
1.39572e+18,3.79089e+18,0,1,0,0,1,0,0,2,2,1,0,1,1,35250.82,5,2,412
1.39574e+18,1.26691e+19,0,0,0,0,1,0,1,2,2,1,0,1,1,138148.51,74,14,221
1.39853e+18,1.38499e+19,1,1,1,0,1,0,0,2,1,0,1,1,1,61092.739,3,1,222
1.40204e+18,7.74161e+17,0,1,1,0,1,0,0,2,1,0,1,1,1,218964.4845,42,10,2012
1.40368e+18,2.2221e+18,0,0,1,0,1,0,0,2,1,0,1,1,1,25245.089,4,4,1
1.40389e+18,1.48592e+19,0,1,1,0,1,0,0,2,1,0,0,1,1,83054.664,81,22,490
1.40424e+18,6.5271e+18,0,1,1,0,1,0,1,2,1,0,0,1,1,277036.635,115,18,1237
1.40673e+18,1.55533e+19,0,1,1,0,1,0,1,2,1,0,0,1,1,19156.944,4,2,153
1.40696e+18,1.59275e+19,0,1,1,0,0,0,1,2,1,1,0,1,1,87987.035,15,7,1085
1.40734e+18,1.65295e+19,0,1,1,0,0,0,0,2,1,1,0,1,1,9979.59,2,1,247
1.40918e+18,1.33625e+19,0,1,1,0,0,0,1,2,1,1,0,1,1,35992.688,32,12,1600
1.41077e+18,8.56294e+18,0,1,1,0,1,1,1,2,2,1,0,1,1,40794.377,4,1,41
1.41606e+18,8.12126e+18,0,0,0,0,0,0,1,2,2,0,0,1,1,25462.853,12,10,1558
1.41754e+18,1.28872e+19,0,1,0,0,0,0,1,2,2,0,0,1,1,13362.018,1,0,6
1.41967e+18,1.41869e+19,1,1,0,0,0,0,1,2,2,0,1,1,1,38631.175,5,3,1299
1.41973e+18,7.3762e+18,0,0,0,0,0,0,0,2,2,0,0,1,1,45168.385,2,0,14
1.42175e+18,6.82425e+17,1,0,0,0,0,0,1,2,2,0,1,1,1,15827.675,1,0,18
1.42236e+18,7.54734e+18,0,1,0,0,0,0,0,2,2,0,0,1,1,18202.7725,1,0,15
1.42355e+18,2.38669e+18,0,0,0,0,0,0,1,2,2,0,0,1,1,74859.419,4,2,53
1.42424e+18,2.53404e+18,0,1,0,0,0,0,0,2,2,0,1,1,1,5659.104,2,2,119
1.42482e+18,1.46612e+19,0,0,0,0,0,0,0,2,2,0,0,1,1,16547.02,4,2,334
1.42492e+18,1.50229e+19,0,1,0,0,0,0,1,2,2,0,0,1,1,282228.503,16,2,88
1.42597e+18,2.00134e+18,1,1,1,0,1,1,1,2,3,1,1,1,2,64069.592,105,29,12036
1.42859e+18,1.46559e+19,0,0,1,0,1,1,1,2,3,1,0,1,2,29702.765,25,16,183
1.43048e+18,1.33113e+19,1,1,1,0,1,1,0,2,3,1,1,1,2,102796.9395,14,6,480
1.43134e+18,1.54907e+19,1,1,1,0,1,1,1,2,3,1,1,1,2,95485.415,25,8,765
1.43221e+18,4.79803e+18,0,1,1,0,1,1,1,2,3,1,0,1,2,227946.4165,72,18,1646
1.43622e+18,1.5347e+19,0,0,1,0,1,1,0,2,3,1,0,1,2,49573.837,13,7,2304
1.43625e+18,1.71619e+19,0,1,1,0,1,1,0,2,3,1,1,1,2,2356.065,3,2,757
1.43858e+18,1.07347e+19,0,0,1,0,1,1,0,2,3,1,0,1,2,75926.9645,22,9,44
1.43929e+18,1.67547e+18,0,1,1,0,1,1,0,2,3,1,1,1,2,101686.3155,11,5,102
1.44076e+18,4.75243e+18,0,1,1,1,0,1,0,1,1,0,0,1,1,71580.8945,3,0,63
1.44198e+18,2.62171e+17,1,1,1,1,0,1,1,1,1,0,1,1,1,625566.763,22,6,248
1.44253e+18,1.82637e+19,0,1,1,1,0,1,0,1,1,0,0,1,1,62568.925,19,6,44
1.4444e+18,5.50248e+17,1,1,1,1,0,1,1,1,1,0,0,1,1,82599.194,98,19,470
1.44471e+18,6.61302e+18,1,1,1,1,0,1,1,1,1,0,1,1,1,7876.085,7,4,302
1.4449e+18,4.93437e+18,1,0,1,1,0,1,0,1,1,0,1,1,1,12808.1215,1,0,474
1.44734e+18,5.51014e+18,0,1,1,1,0,1,1,1,1,0,0,1,1,272530.373,11,2,71
1.44748e+18,1.81265e+19,1,1,1,1,0,1,0,1,1,0,1,1,1,12318.142,2,0,36
1.44807e+18,3.30008e+18,1,0,1,0,0,0,1,2,3,0,1,0,1,24906.211,2,0,42
1.44846e+18,8.40127e+18,0,1,1,0,0,0,0,2,3,0,0,0,1,22682.9685,1,0,9
1.44912e+18,1.60048e+18,0,1,1,0,0,0,1,2,3,0,0,0,1,140727.6325,83,17,5809
1.4499e+18,1.70185e+19,0,0,1,0,0,1,0,2,2,1,0,1,1,4091.508,0,0,0
1.45094e+18,1.8407e+19,0,0,1,0,0,1,1,2,2,1,0,1,1,8232.95,1,0,43
1.45418e+18,1.06943e+19,0,0,1,0,0,1,1,2,2,1,0,1,1,131569.75,34,15,3635
1.45454e+18,5.5264e+18,0,0,1,0,0,1,1,2,2,1,0,1,1,121380.975,5,1,1137
1.45615e+18,1.40352e+19,0,1,1,0,0,1,1,2,2,1,0,1,1,380879.61,94,12,198
1.4563e+18,9.00936e+18,1,1,1,0,0,1,0,2,2,1,0,1,1,55913.463,22,12,1623
1.46169e+18,1.73806e+19,0,0,1,0,0,1,1,2,2,1,0,1,1,115025.9195,52,12,2418
1.46223e+18,1.39887e+19,0,1,1,0,0,1,1,2,2,1,0,1,1,123588.78,83,30,2078
1.46371e+18,5.45764e+17,1,1,1,0,0,1,1,2,2,1,0,1,1,50508.898,8,6,113
1.46389e+18,5.36584e+18,1,1,1,0,0,1,0,2,2,1,1,1,1,44607.895,34,15,1803
1.46446e+18,1.42148e+19,0,1,1,0,0,1,1,1,3,1,0,0,1,300445.7485,13,3,298
1.4649e+18,1.6905e+19,0,1,1,0,0,1,1,1,3,1,0,0,1,83301.35,17,7,1296
1.4663e+18,1.52805e+19,1,0,1,0,0,1,0,1,3,1,1,0,1,6019.638,1,0,24
1.46705e+18,6.87198e+18,0,1,1,0,0,1,0,1,3,1,0,0,1,41495.2245,3,0,33
1.46784e+18,3.7094e+18,0,1,1,0,0,1,1,1,3,1,1,0,1,24347.461,2,1,53
1.46962e+18,5.37715e+18,1,1,1,0,0,1,1,2,1,1,0,1,1,177611.8045,106,20,712
1.47267e+18,1.2289e+19,0,1,1,0,0,1,1,2,1,1,1,1,1,80253.466,26,8,49
1.47307e+18,1.78349e+19,0,0,1,0,0,1,1,2,1,1,0,1,1,139690.158,81,10,459
1.47324e+18,3.62497e+18,0,1,1,0,0,1,0,2,1,1,1,1,1,9634.181,16,6,111
1.47475e+18,1.24658e+19,0,0,1,0,0,1,0,2,1,1,0,1,1,12632.481,13,7,316
1.47899e+18,1.40332e+19,0,0,0,1,0,1,1,2,2,1,0,1,1,60477.744,2,0,30
1.47924e+18,5.77931e+18,1,1,0,1,0,1,0,2,2,1,1,1,1,82892.3745,81,19,3542
1.4795e+18,3.74394e+18,1,1,0,1,0,1,1,2,2,1,1,1,1,117637.214,252,68,29955
1.47976e+18,5.94881e+18,0,0,0,1,0,1,1,2,2,1,0,1,1,37012.296,3,0,1365
1.47989e+18,6.17578e+18,1,1,0,1,0,1,0,2,2,1,1,1,1,34870.422,15,7,74
1.48424e+18,5.62704e+18,0,1,0,1,0,1,1,2,2,1,0,1,1,285774.03,152,23,9081
1.48455e+18,2.95481e+18,0,0,0,1,0,1,1,2,2,1,1,1,1,196733.906,72,18,2283
1.48541e+18,9.83784e+18,0,1,0,1,0,1,0,2,2,1,0,1,1,192627.198,121,28,9544
1.48614e+18,5.25805e+18,1,0,0,1,0,1,1,2,2,1,1,1,1,159447.21,23,10,175
1.48648e+18,1.61766e+19,0,1,0,1,0,1,0,2,2,1,1,1,1,3788.08,1,0,18
1.4869e+18,1.12377e+19,0,0,0,1,0,1,1,2,2,1,1,1,1,32302.514,4,2,22
1.4881e+18,6.44658e+18,0,1,0,1,0,1,1,2,2,1,0,1,1,20711.36,7,5,83
1.48957e+18,9.7103e+18,0,0,0,1,0,1,0,2,2,1,0,1,1,29560.0335,5,3,40
1.48998e+18,1.42244e+19,1,0,1,0,1,0,0,1,3,1,0,1,2,14460.56,8,4,69
1.49186e+18,1.56615e+19,0,0,1,0,1,0,0,1,3,1,0,1,2,27774.362,1,0,13
1.49215e+18,7.38307e+18,0,1,1,0,1,0,1,1,3,1,0,1,2,312989.5155,82,14,3504
1.49608e+18,1.57428e+19,1,1,1,0,1,0,1,1,3,1,1,1,2,4584.752,1,0,9
1.49647e+18,1.74585e+19,1,1,1,0,1,0,1,1,3,1,0,1,2,67420.188,11,6,1463
1.49694e+18,1.31692e+19,0,0,1,0,1,0,0,1,3,1,0,1,2,61749.88,19,8,3719
1.49809e+18,4.82718e+18,1,1,1,0,1,0,0,1,3,1,1,1,2,341507.0805,120,26,5246
1.49833e+18,1.11251e+19,0,1,1,0,1,0,1,1,3,1,0,1,2,63767.606,6,2,31
1.49834e+18,6.26401e+18,0,1,1,0,1,0,1,1,3,1,0,1,2,63448.38,12,5,79
1.49979e+18,8.42389e+18,0,0,1,0,1,0,1,1,3,1,1,1,2,196853.98,22,4,803
