pet_id,customer_id,wet_food_order_number,pet_has_active_subscription,pet_food_tier,pet_allergen_list,pet_fav_flavour_list,pet_health_issue_list,neutered,gender,pet_breed_size,signup_promo,ate_wet_food_pre_tails,dry_food_brand_pre_tails,pet_life_stage_at_order,total_order_kcal,total_web_sessions,total_web_sessions_since_last_order,total_minutes_on_website
2.5451E+18,7.11225E+18,0,3,mid,,Chicken Fish,,0,female,large,Digital Display,0,Bakers,mature,128741.95,9,3,26
2.54765E+18,9.82109E+18,0,9,mid,,Chicken Fish,,0,female,large,Digital Display,0,Bakers,mature,80694.1305,208,50,7741
2.54798E+18,7.43101E+18,1,0,mid,,Chicken Fish,,0,female,large,Digital Display,0,Bakers,mature,17015.403,1,0,25
2.55111E+18,5.4762E+18,10,0,mid,,Chicken Fish,,0,female,large,Digital Display,4,Bakers,mature,27377.18,41,19,1355
2.55182E+18,1.51605E+19,0,6,mid,,,joints,6,female,large,Search Generic,0,Bakers,senior,211250.493,71,19,14755
2.55358E+18,1.489E+19,1,6,mid,,,joints,0,female,large,Search Generic,6,Bakers,senior,136009.0555,106,34,6884
2.55564E+18,1.98853E+18,0,2,mid,,,joints,2,female,large,Search Generic,0,Bakers,senior,65279.732,4,2,63
2.55669E+18,1.41298E+19,21,8,mid,,,joints,8,female,large,Search Generic,0,Bakers,senior,143744.61,122,23,717
2.55684E+18,5.47821E+18,1,0,mid,,,joints,0,female,large,Search Generic,3,Bakers,senior,46891.3,53,26,1216
2.56096E+18,6.15547E+18,0,4,superpremium,,,joints,4,female,large,Search Generic,0,Oscar,mature,113900.139,6,2,77
2.56171E+18,1.07711E+18,0,4,superpremium,,,joints,0,female,large,Search Generic,0,Oscar,mature,116417.886,9,3,36
2.56411E+18,1.09228E+19,1,1,superpremium,,,joints,0,female,large,Search Generic,1,Oscar,mature,10821.353,0,0,0
2.5647E+18,1.83002E+19,15,5,superpremium,,,joints,5,female,large,Search Generic,5,Oscar,mature,78184.01,66,24,4072
2.56556E+18,6.59891E+18,3,2,superpremium,,,joints,2,female,large,Search Generic,0,Oscar,mature,44257.421,11,9,1465
2.56787E+18,1.64775E+19,0,0,superpremium,,,joints,3,female,large,Search Generic,0,Oscar,mature,103113.835,19,10,561
2.56814E+18,1.64679E+19,0,0,superpremium,,,"digestion, joints",3,male,small,Search Generic,0,Royal Canin,mature,77735.096,10,4,104
2.56819E+18,1.39267E+19,15,10,superpremium,,,"digestion, joints",0,male,small,Search Generic,0,Royal Canin,mature,129001.275,121,19,1382
2.56991E+18,1.20222E+18,3,0,superpremium,,,"digestion, joints",0,male,small,Search Generic,2,Royal Canin,mature,99381.928,0,0,0
2.57045E+18,1.5921E+19,0,7,superpremium,,Chicken,,7,female,toy,Affiliates,0,,mature,57812.63,78,18,1252
2.57099E+18,1.68272E+19,6,3,superpremium,,Chicken,,3,female,toy,Affiliates,3,,mature,51461.656,9,4,69
2.57181E+18,5.19514E+18,3,2,superpremium,,Chicken,,2,female,toy,Affiliates,2,,mature,71618.414,2,0,152
2.57204E+18,8.60897E+18,0,2,superpremium,,Chicken,,2,female,toy,Affiliates,0,,mature,56789.479,3,1,40
2.5804E+18,1.01008E+19,0,6,superpremium,,,digestion,0,female,giant,Search Generic,0,Burgess,half_maturity,237708.8635,60,18,4260
2.58047E+18,6.76636E+18,0,0,superpremium,,,digestion,6,female,giant,Search Generic,6,Burgess,half_maturity,50748.967,12,6,85
2.58316E+18,4.191E+18,0,0,superpremium,,,digestion,0,female,giant,Search Generic,0,Burgess,half_maturity,201144.278,9,2,234
2.58523E+18,8.43991E+18,0,0,superpremium,,,digestion,0,female,giant,Search Generic,2,Burgess,half_maturity,4532.6655,9,7,1202
2.58623E+18,9.6276E+18,1,0,mid,,,"joints, skin and coat",1,male,large,Search Brand,1,Wagg,senior,20622.172,1,0,17
2.58971E+18,1.33118E+19,0,3,mid,,,"joints, skin and coat",0,male,large,Search Brand,0,Wagg,senior,132207.705,14,10,383
2.58976E+18,9.50584E+17,0,0,superpremium,beef grain maize,Chicken Fish,,0,female,small,Events,0,Acana,mature,39177.096,4,2,155
2.58992E+18,1.39895E+17,10,4,superpremium,beef grain maize,Chicken Fish,,4,female,small,Events,0,Acana,mature,97925.55,22,8,201
2.59139E+18,2.19202E+18,0,0,superpremium,beef grain maize,Chicken Fish,,3,female,small,Events,0,Acana,mature,88878.124,22,14,292
2.59218E+18,3.25672E+18,0,0,superpremium,beef grain maize,Chicken Fish,,2,female,small,Events,2,Acana,mature,10214.037,3,1,47
2.59362E+18,1.84421E+18,0,6,superpremium,beef grain maize,Chicken Fish,,6,female,small,Events,0,Acana,mature,57646.521,66,23,8331
2.59705E+18,1.17099E+18,0,0,superpremium,beef grain maize,Chicken Fish,,2,female,small,Events,0,Acana,mature,76398.0345,10,7,21
2.59748E+18,1.72458E+19,0,1,premium,,,,1,male,medium,Refer a Friend,0,Asda Hero,mature,18113.826,3,2,66
2.59877E+18,1.76781E+19,0,2,mid,beef dairy egg grain soya wheat,,digestion,2,female,small,Search Generic,2,Harringtons,mature,30180.68,3,1,493
2.59971E+18,1.38235E+19,0,4,mid,beef dairy egg grain soya wheat,,digestion,0,female,small,Search Generic,4,Harringtons,mature,81023.9095,33,9,1429
2.60073E+18,9.01018E+18,0,2,mid,beef dairy egg grain soya wheat,,digestion,0,female,small,Search Generic,0,Harringtons,mature,32394.413,2,0,12
2.60168E+18,1.18608E+19,0,4,mid,beef dairy egg grain soya wheat,,digestion,4,female,small,Search Generic,0,Harringtons,mature,107953.166,67,26,3622
2.60316E+18,1.04944E+19,0,3,superpremium,,,,0,female,medium,Null & Default,0,Royal Canin,half_maturity,54550.46,33,17,3296
2.60577E+18,1.16937E+19,0,0,superpremium,,,,12,female,medium,Null & Default,0,Royal Canin,half_maturity,204122.92,134,17,5932
2.60639E+18,6.92305E+18,3,0,superpremium,,,,2,female,medium,Null & Default,2,Royal Canin,half_maturity,27206.159,3,1,38
2.60792E+18,1.35104E+19,0,0,superpremium,,,,2,female,medium,Null & Default,0,Royal Canin,half_maturity,16835.825,6,4,1866
2.61159E+18,1.09982E+19,0,1,premium,,,,1,female,small,Null & Default,0,Bakers,mature,10340.82,1,0,38
2.61181E+18,1.75202E+19,0,0,premium,,,,0,female,small,Null & Default,2,Bakers,mature,22940.028,12,10,389
2.61593E+18,4.16699E+18,0,0,premium,,,,0,female,small,Null & Default,0,Bakers,mature,120662.099,120,13,19761
2.61658E+18,1.19754E+18,0,0,premium,,,,3,female,small,Null & Default,0,Bakers,mature,44626.833,8,4,154
2.61845E+18,1.45823E+19,0,0,premium,,,,10,female,small,Null & Default,0,Bakers,mature,359995.4705,191,22,5649
2.61932E+18,7.42701E+18,3,0,premium,,,,2,female,small,Null & Default,0,Bakers,mature,40089.143,9,8,24
2.6196E+18,2.30131E+17,0,0,premium,,,,2,female,small,Null & Default,0,Bakers,mature,18585.8,2,0,32
2.62422E+18,9.01975E+18,0,3,premium,,,,3,female,small,Null & Default,3,Bakers,mature,57833.356,8,4,512
2.62642E+18,1.19203E+19,0,3,premium,,,,3,female,small,Null & Default,0,Bakers,mature,90459.754,8,4,42
2.62754E+18,3.59764E+18,0,9,premium,,,,0,female,small,Null & Default,0,Bakers,mature,336008.416,95,16,6815
2.62783E+18,1.84016E+19,0,2,premium,,,,0,female,small,Null & Default,0,Bakers,mature,56969.4015,2,0,26
2.62858E+18,1.73689E+19,0,0,premium,,,,0,female,small,Null & Default,0,Bakers,mature,23804.36,2,0,58
2.63084E+18,7.26032E+18,0,1,superpremium,,Beef,,0,male,small,Incompletes,0,James Wellbeloved,half_maturity,15060.5745,1,0,97
2.63415E+18,1.57794E+19,0,4,superpremium,,Beef,,4,male,small,Incompletes,0,James Wellbeloved,half_maturity,169482.799,11,3,88
2.63491E+18,2.13054E+18,0,4,superpremium,,Beef,,0,male,small,Incompletes,0,James Wellbeloved,half_maturity,85307.007,5,1,12
2.63834E+18,1.60159E+19,0,0,mid,,,,1,male,medium,Refer a Friend,0,Skinner's Field & Trial,half_maturity,39387.535,1,0,24
2.64097E+18,1.53629E+19,0,1,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",0,male,large,Digital Display,0,Other / Autres,senior,5577.936,1,0,6
2.64216E+18,1.16704E+19,0,0,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",6,male,large,Digital Display,0,Other / Autres,senior,63696.43,6,0,60
2.64261E+18,1.60519E+19,0,6,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",6,male,large,Digital Display,0,Other / Autres,senior,127894.6825,23,5,204
2.64274E+18,1.30399E+19,0,3,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",3,male,large,Digital Display,0,Other / Autres,senior,40167.158,11,5,1431
2.64299E+18,1.45776E+18,10,0,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",4,male,large,Digital Display,0,Other / Autres,senior,74193.19,19,9,426
2.64553E+18,1.69665E+19,3,0,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",2,male,large,Digital Display,2,Other / Autres,senior,21942.771,7,5,2367
2.64811E+18,1.37122E+19,15,5,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",5,male,large,Digital Display,0,Other / Autres,senior,135590.276,10,2,278
2.64842E+18,1.04313E+19,0,0,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",0,male,large,Digital Display,0,Other / Autres,senior,20515.686,3,1,29
2.64848E+18,1.21335E+19,0,5,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",5,male,large,Digital Display,0,Other / Autres,senior,164005.61,60,18,1932
2.64893E+18,9.90162E+18,0,5,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",5,male,large,Digital Display,0,Other / Autres,senior,136405.446,23,5,184
2.65007E+18,1.86386E+18,0,0,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",0,male,large,Digital Display,0,Other / Autres,senior,162034.368,31,4,287
2.65156E+18,3.32893E+17,0,2,superpremium,beef dairy egg maize soya wheat,Lamb,"digestion, joints",2,male,large,Digital Display,2,Other / Autres,senior,21288.99,6,4,34
2.6535E+18,1.88718E+17,3,2,superpremium,,,,0,male,small,Affiliates,2,(I don't currently feed dry food),mature,31401.246,6,4,586
2.6546E+18,3.52186E+18,25,7,superpremium,,,,7,male,small,Affiliates,7,(I don't currently feed dry food),mature,216368.633,116,19,958
2.65505E+18,1.40657E+19,0,3,superpremium,,,,0,male,small,Affiliates,0,(I don't currently feed dry food),mature,67061.7165,12,5,212
2.65682E+18,1.35268E+19,0,0,superpremium,,,,5,male,small,Affiliates,0,(I don't currently feed dry food),mature,169922.915,33,14,875
2.65819E+18,1.60675E+19,0,0,superpremium,,,,0,male,small,Affiliates,0,(I don't currently feed dry food),mature,27138.3255,3,1,18
2.6597E+18,9.75808E+18,15,5,premium,,Chicken,,5,male,medium,Search Generic,5,Wagg,mature,58430.448,38,13,191
2.65977E+18,1.41573E+19,0,2,premium,,Chicken,,2,male,medium,Search Generic,0,Wagg,mature,41633.355,2,0,18
2.66315E+18,4.43475E+18,0,2,premium,,Chicken,,0,male,medium,Search Generic,0,Wagg,mature,16165.365,5,3,95
2.6639E+18,1.38635E+18,0,5,premium,,Chicken,,5,male,medium,Search Generic,0,Wagg,mature,39449.435,24,8,272
2.66587E+18,1.28387E+19,0,0,premium,,Chicken,,0,male,medium,Search Generic,0,Wagg,mature,6978.025,1,0,755
2.6659E+18,5.84965E+18,1,0,premium,,Chicken,,0,male,medium,Search Generic,1,Wagg,mature,13679.037,1,0,4
2.66781E+18,1.32759E+19,0,0,premium,,Chicken,,0,male,medium,Search Generic,0,Wagg,mature,16498.9175,1,0,8
2.66818E+18,6.53239E+18,0,3,premium,,Chicken,,0,male,medium,Search Generic,3,Wagg,mature,19702.648,7,2,28
2.66897E+18,2.50782E+18,6,3,superpremium,,,,3,male,medium,Null & Default,3,Iams,mature,31400.114,9,3,1107
2.67009E+18,1.8391E+19,3,0,superpremium,,,,2,male,medium,Null & Default,2,Iams,mature,23357.108,7,5,813
2.67019E+18,8.18646E+17,6,3,superpremium,,,,3,male,medium,Null & Default,3,Iams,mature,43626.625,18,9,214
2.67222E+18,6.62294E+18,0,2,superpremium,,,,2,male,medium,Null & Default,0,Iams,mature,37559.275,21,18,461
2.67506E+18,1.35528E+19,0,0,superpremium,,,,5,male,medium,Null & Default,0,Iams,mature,224649.791,25,6,956
2.67546E+18,5.37927E+18,0,8,superpremium,,,,0,male,medium,Null & Default,0,Iams,mature,109611.3445,65,14,5407
2.67619E+18,1.54669E+18,0,1,superpremium,,,,0,male,medium,Null & Default,0,Iams,mature,35929.2365,1,0,12
2.6763E+18,1.70949E+19,0,4,premium,beef fish,,digestion,0,male,small,Null & Default,4,Tesco Premium,half_maturity,36538.26,14,4,344
2.67712E+18,1.5048E+18,0,4,premium,beef fish,,digestion,0,male,small,Null & Default,0,Tesco Premium,half_maturity,81498.935,22,8,118
2.67778E+18,1.13699E+19,10,4,premium,beef fish,,digestion,4,male,small,Null & Default,0,Tesco Premium,half_maturity,82090.436,19,5,205
2.67847E+18,1.05363E+19,0,5,premium,beef fish,,digestion,5,male,small,Null & Default,0,Tesco Premium,half_maturity,94480.245,27,9,2734
2.67903E+18,6.01277E+18,0,3,premium,beef fish,,digestion,0,male,small,Null & Default,0,Tesco Premium,half_maturity,77816.7885,6,2,427
2.67906E+18,1.70143E+19,0,2,premium,beef fish,,digestion,0,male,small,Null & Default,0,Tesco Premium,half_maturity,49759.285,6,4,519
2.67907E+18,1.4344E+19,10,0,premium,,Beef Chicken Lamb,,5,male,toy,Refer a Friend,5,Pedigree,mature,85427.624,21,6,331
2.67926E+18,2.55858E+18,3,0,premium,,Beef Chicken Lamb,,8,male,toy,Refer a Friend,0,Pedigree,mature,62977.137,53,11,658
2.68411E+18,1.54221E+19,0,8,premium,,Beef Chicken Lamb,,0,male,toy,Refer a Friend,0,Pedigree,mature,50984.524,53,12,2574
2.68824E+18,7.78136E+18,0,6,premium,,Beef Chicken Lamb,,0,male,toy,Refer a Friend,0,Pedigree,mature,79912.3045,87,20,718
2.69186E+18,1.68683E+19,0,5,premium,,Beef Chicken Lamb,,0,male,toy,Refer a Friend,0,Pedigree,mature,53578.6545,18,8,195
2.69609E+18,8.85072E+18,0,5,premium,,Beef Chicken Lamb,,5,male,toy,Refer a Friend,0,Pedigree,mature,69331.755,48,18,987
2.70045E+18,1.24579E+19,10,4,premium,,Beef Chicken Lamb,,4,male,toy,Refer a Friend,0,Pedigree,mature,63672.55,9,3,350
2.70086E+18,1.76438E+19,0,0,premium,,Beef Chicken Lamb,,13,male,toy,Refer a Friend,0,Pedigree,mature,245802.027,148,19,498
2.70104E+18,1.32882E+19,0,0,superpremium,,Beef Chicken Fish Lamb,,2,male,small,Search Generic,2,,mature,37697.53,4,2,25
2.70495E+18,4.37381E+18,0,1,superpremium,,Beef Chicken Fish Lamb,,0,male,small,Search Generic,0,,mature,12767.5845,1,0,25
2.70528E+18,4.30711E+18,0,4,superpremium,,Beef Chicken Fish Lamb,,0,male,small,Search Generic,0,,mature,71312.5065,23,9,58
2.70943E+18,1.22223E+19,0,0,superpremium,,Beef Chicken,,0,male,small,Digital Display,7,Wainwright's,mature,40438.137,46,7,4849
2.71121E+18,4.75948E+18,1,2,superpremium,,Beef Chicken,,2,male,small,Digital Display,2,Wainwright's,mature,16643.995,6,4,1027
2.71149E+18,1.53305E+19,0,0,superpremium,,Beef Chicken,,0,male,small,Digital Display,1,Wainwright's,mature,21010.295,1,0,19
2.71274E+18,4.93631E+18,0,1,superpremium,,Beef Chicken,,1,male,small,Digital Display,0,Wainwright's,mature,19377.158,1,0,522
2.71303E+18,1.42042E+19,3,0,superpremium,,Beef Chicken Lamb,,0,male,small,Search Generic,2,,mature,45966.3665,4,2,75
2.71334E+18,6.62318E+18,1,4,superpremium,,Beef Chicken Lamb,,0,male,small,Search Generic,0,,mature,39579.135,19,7,130
2.71363E+18,1.17736E+19,0,1,superpremium,,Beef Chicken Lamb,,1,male,small,Search Generic,0,,mature,19297.507,1,0,6
2.7192E+18,6.41774E+18,1,11,superpremium,,Beef Chicken Lamb,,0,male,small,Search Generic,0,,mature,339179.944,363,50,26891
2.72009E+18,5.56382E+17,1,12,superpremium,,Beef Chicken Lamb,,12,male,small,Search Generic,0,,mature,211819.4035,305,41,1032
2.7208E+18,2.55279E+18,0,4,superpremium,,Beef Chicken Lamb,,0,male,small,Search Generic,4,,mature,90528.412,11,4,138
2.72473E+18,1.03641E+19,6,4,superpremium,,Beef Chicken Lamb,,0,male,small,Search Generic,0,,mature,74143.907,40,15,928
2.72504E+18,1.00117E+19,0,2,superpremium,,Beef Chicken Lamb,,0,male,small,Search Generic,0,,mature,41111.02,3,1,30
2.72613E+18,4.73289E+18,0,3,superpremium,,Beef Chicken Lamb,,0,male,small,Search Generic,3,,mature,26773.098,9,5,43
2.72682E+18,1.44664E+19,3,2,superpremium,beef chicken dairy egg soya wheat,,skin and coat,0,female,large,Search Generic,2,Pets at Home Advanced Nutrition,mature,88601.755,4,2,26
2.72742E+18,2.46258E+16,0,0,superpremium,beef chicken dairy egg soya wheat,,skin and coat,0,female,large,Search Generic,2,Pets at Home Advanced Nutrition,mature,59121.044,3,1,278
2.72751E+18,1.73713E+19,1,0,superpremium,,Lamb,,0,female,toy,Refer a Friend,0,Royal Canin Breed Specific,senior,14349.38,1,0,16
2.73062E+18,4.39674E+18,0,7,superpremium,,,joints,7,female,large,Refer a Friend,0,,senior,127416.188,12,1,140
2.73258E+18,3.10852E+18,0,0,mid,,,digestion,2,female,small,Digital Display,2,Pedigree,mature,11981.624,2,0,18
2.73406E+18,4.51504E+18,0,3,mid,,,digestion,0,female,small,Digital Display,0,Pedigree,mature,64964.852,5,2,26
2.73491E+18,8.00476E+18,0,0,mid,,,digestion,1,female,small,Digital Display,1,Pedigree,mature,17661.485,2,1,35
2.73497E+18,8.48526E+18,0,6,mid,,,digestion,6,female,small,Digital Display,0,Pedigree,mature,160521.638,51,9,7958
2.73823E+18,2.4501E+18,0,5,mid,,,digestion,0,female,small,Digital Display,0,Pedigree,mature,74269.597,42,14,112
2.73964E+18,5.59235E+18,0,4,superpremium,,,joints,0,male,large,Events,4,Hills Science Plan,half_maturity,50952.0755,7,1,40
2.74123E+18,1.53166E+19,0,0,superpremium,,,joints,0,male,large,Events,0,Hills Science Plan,half_maturity,25521.967,16,9,2009
2.74284E+18,1.99542E+18,21,6,superpremium,,,joints,0,male,large,Events,0,Hills Science Plan,half_maturity,97279.305,17,4,184
2.74311E+18,1.39296E+19,0,0,superpremium,,,joints,0,male,large,Events,0,Hills Science Plan,half_maturity,37765.2355,11,3,81
2.744E+18,1.78051E+19,3,2,superpremium,,,joints,2,male,large,Events,2,Hills Science Plan,half_maturity,42066.874,3,1,44
2.74414E+18,8.20459E+17,0,0,superpremium,,,joints,0,male,large,Events,4,Hills Science Plan,half_maturity,85255.94,63,29,4935
2.74512E+18,9.29849E+18,0,3,mid,,,"joints, skin and coat",0,female,medium,Search Generic,0,Wagg,senior,63074.6185,13,7,67
2.74765E+18,5.92097E+17,0,0,mid,,,"joints, skin and coat",5,female,medium,Search Generic,5,Wagg,senior,54054.9865,6,3,6
2.75375E+18,1.21669E+19,0,0,mid,,,"joints, skin and coat",0,female,medium,Search Generic,0,Wagg,senior,60800.4835,19,8,100
2.75381E+18,4.09638E+18,21,6,superpremium,,,,6,male,small,Null & Default,6,,half_maturity,165302.9395,15,5,9
2.75588E+18,1.38322E+18,9,0,superpremium,,,,3,male,small,Null & Default,0,,half_maturity,91191.793,27,9,130
2.75594E+18,1.78778E+19,3,0,superpremium,,,,0,male,small,Null & Default,2,,half_maturity,17664.87,2,0,46
2.75717E+18,1.68432E+19,0,5,superpremium,,,,0,male,small,Null & Default,0,,half_maturity,65093.065,9,4,7
2.75761E+18,2.04172E+18,1,1,premium,,Chicken Lamb,,1,male,medium,Incompletes,1,Sneyd's Wonderdog,mature,15047.529,2,1,42
2.75837E+18,2.93599E+18,6,3,premium,,Chicken Lamb,,3,male,medium,Incompletes,3,Sneyd's Wonderdog,mature,22950.618,14,8,906
2.76079E+18,1.44576E+19,0,8,premium,,Chicken Lamb,,8,male,medium,Incompletes,0,Sneyd's Wonderdog,mature,117146.888,28,5,1006
2.76492E+18,1.48872E+19,0,6,premium,,Chicken Lamb,,6,male,medium,Incompletes,0,Sneyd's Wonderdog,mature,98934.9,40,14,713
2.76494E+18,7.56862E+18,45,9,premium,,Chicken Lamb,,0,male,medium,Incompletes,9,Sneyd's Wonderdog,mature,76895.334,101,21,10212
2.76576E+18,7.29687E+18,0,2,premium,,Chicken Lamb,,0,male,medium,Incompletes,2,Sneyd's Wonderdog,mature,14994.554,5,3,71
2.76648E+18,8.32368E+17,0,3,premium,,Chicken Lamb,,3,male,medium,Incompletes,0,Sneyd's Wonderdog,mature,67207.78,9,6,46
2.76793E+18,7.9258E+18,3,0,premium,,Chicken Lamb,,0,male,medium,Incompletes,2,Sneyd's Wonderdog,mature,9827.91,2,0,40
2.76801E+18,8.80131E+18,31,7,premium,,Chicken Lamb,,0,male,medium,Incompletes,7,Sneyd's Wonderdog,mature,232022.42,237,51,77094
2.76865E+18,1.5658E+19,0,0,premium,,,,0,male,medium,Refer a Friend,1,Wagg,weaning,4690.29,1,0,84
2.76914E+18,5.84351E+18,1,0,premium,,,,6,male,medium,Refer a Friend,6,Wagg,weaning,69758.275,54,18,208
2.76961E+18,2.68634E+18,3,0,premium,,,,4,male,medium,Refer a Friend,0,Wagg,weaning,130390.8525,57,23,1428
2.77196E+18,1.30163E+19,3,3,premium,,,,0,male,medium,Refer a Friend,3,Wagg,weaning,62577.642,13,7,718
2.77228E+18,6.97014E+18,0,2,premium,,,,0,male,medium,Refer a Friend,0,Wagg,weaning,33158.8125,5,4,312
2.77508E+18,1.21395E+19,1,1,mid,beef dairy egg soya wheat,Beef Chicken Lamb,skin and coat,0,male,small,Null & Default,1,Asda Hero,mature,9037.01,1,1,3
2.77733E+18,1.79893E+19,6,0,mid,beef dairy egg soya wheat,Beef Chicken Lamb,skin and coat,4,male,small,Null & Default,0,Asda Hero,mature,39484.36,11,4,121
2.77792E+18,3.58786E+18,15,5,superpremium,,,,5,male,large,Null & Default,0,Hills Ideal Balance,half_maturity,43257.83,34,14,257
2.77836E+18,1.40529E+19,21,6,superpremium,,,,6,male,large,Null & Default,6,Hills Ideal Balance,half_maturity,175783.8005,48,12,377
2.77874E+18,1.58205E+19,0,4,mid,,Beef Chicken,"digestion, joints",0,male,medium,Null & Default,4,Harringtons,mature,61056.809,8,4,2746
2.77909E+18,9.41813E+18,0,0,mid,,Beef Chicken,"digestion, joints",0,male,medium,Null & Default,0,Harringtons,mature,7838.9355,4,3,540
2.77943E+18,1.28076E+19,3,2,mid,,Beef Chicken,"digestion, joints",0,male,medium,Null & Default,2,Harringtons,mature,32739.43,5,3,1224
2.78034E+18,1.4497E+19,0,0,premium,,Beef Chicken Fish Lamb,skin and coat,0,female,medium,Search Generic,2,Harringtons,mature,53049.685,2,0,10
2.78131E+18,2.92378E+18,0,0,premium,,Beef Chicken Fish Lamb,skin and coat,4,female,medium,Search Generic,0,Harringtons,mature,66656.542,17,6,159
2.78173E+18,9.5853E+18,0,0,premium,,Beef Chicken Fish Lamb,skin and coat,1,female,medium,Search Generic,0,Harringtons,mature,39110.336,1,0,11
2.78215E+18,1.83547E+19,3,2,premium,,Beef Chicken Fish Lamb,skin and coat,2,female,medium,Search Generic,0,Harringtons,mature,20660.728,4,2,92
2.78313E+18,9.50168E+18,0,0,premium,,Beef Chicken Fish Lamb,skin and coat,0,female,medium,Search Generic,0,Harringtons,mature,68276.239,17,6,404
2.78365E+18,3.95916E+18,1,0,premium,,Beef Chicken Fish Lamb,skin and coat,0,female,medium,Search Generic,2,Harringtons,mature,11835.246,10,8,930
2.7857E+18,4.93192E+18,3,0,premium,,Beef Chicken Fish Lamb,skin and coat,0,female,medium,Search Generic,2,Harringtons,mature,74728.999,5,3,40
2.78753E+18,1.78173E+19,3,0,premium,,Beef Chicken Fish Lamb,skin and coat,3,female,medium,Search Generic,3,Harringtons,mature,36058.23,16,8,252
2.78874E+18,1.62174E+19,1,0,premium,,Beef Chicken Fish Lamb,skin and coat,1,female,medium,Search Generic,1,Harringtons,mature,6325.36,2,1,12
2.79165E+18,1.6451E+19,1,1,premium,,Beef Chicken Fish Lamb,skin and coat,1,female,medium,Search Generic,1,Harringtons,mature,8539.565,1,0,16
2.79168E+18,8.86143E+18,0,1,mid,,Beef Chicken,,1,male,small,Events,0,Bakers,senior,38866.053,1,0,15
2.79198E+18,1.01097E+19,0,1,mid,,Beef Chicken,,0,male,small,Events,0,Bakers,senior,5375.21,2,1,31
2.7945E+18,5.87516E+18,2,0,mid,,Beef Chicken,,0,male,small,Events,2,Bakers,senior,64533.815,10,1,434
2.79637E+18,1.4428E+19,5,3,mid,,Beef Chicken,,0,male,small,Events,3,Bakers,senior,42448.23,19,7,207
2.79744E+18,1.01625E+19,0,9,mid,,Beef Chicken,,9,male,small,Events,0,Bakers,senior,305140.083,72,11,251
2.79865E+18,1.23988E+19,0,2,mid,,Beef Chicken,,0,male,small,Events,0,Bakers,senior,63742.755,2,0,14
2.79882E+18,1.75066E+19,6,3,mid,,Beef Chicken,,3,male,small,Events,3,Bakers,senior,17561.96,9,4,87
2.79996E+18,9.57654E+18,0,0,mid,,Beef Chicken,,4,male,small,Events,4,Bakers,senior,156574.826,7,1,64
2.80281E+18,5.99072E+17,21,6,superpremium,,Chicken Fish,,0,female,small,Digital Display,0,Other / Autres,mature,186493.141,21,7,158
2.80651E+18,3.42031E+18,3,3,superpremium,,Chicken Fish,,3,female,small,Digital Display,3,Other / Autres,mature,45246.7,27,15,226
2.80885E+18,1.1788E+19,1,3,superpremium,,Chicken Fish,,0,female,small,Digital Display,0,Other / Autres,mature,29408.23,19,13,147
2.80987E+18,7.96366E+18,0,1,superpremium,,Chicken Fish,,1,female,small,Digital Display,1,Other / Autres,mature,18570.45,1,0,3
2.81096E+18,1.50894E+19,0,2,superpremium,,Chicken Fish,,0,female,small,Digital Display,0,Other / Autres,mature,16588.845,31,24,3520
2.81109E+18,6.45909E+17,0,0,superpremium,,Chicken Fish,,0,female,small,Digital Display,0,Other / Autres,mature,44504.4395,1,0,6
2.81148E+18,1.54687E+19,3,2,mid,,Beef Chicken,"digestion, skin and coat",2,male,toy,Digital Display,2,Bakers,mature,42653.567,2,0,24
2.81223E+18,2.08386E+18,3,2,mid,,Beef Chicken,"digestion, skin and coat",0,male,toy,Digital Display,0,Bakers,mature,9193.261,8,6,60
2.81843E+18,5.70203E+18,1,3,mid,,Beef Chicken,"digestion, skin and coat",0,male,toy,Digital Display,3,Bakers,mature,31387.215,6,3,25
2.81867E+18,1.52308E+19,3,2,mid,,Beef Chicken,"digestion, skin and coat",0,male,toy,Digital Display,2,Bakers,mature,36044.877,5,3,24
2.81912E+18,9.5088E+18,0,0,mid,,,"digestion, skin and coat",0,male,large,Refer a Friend,0,Lifestage from Jollyes,mature,61378.676,19,7,373
2.82035E+18,2.33951E+18,1,1,mid,,,"digestion, skin and coat",1,male,large,Refer a Friend,1,Lifestage from Jollyes,mature,8059.445,1,0,2
2.82049E+18,3.91419E+18,3,2,mid,,,"digestion, skin and coat",0,male,large,Refer a Friend,2,Lifestage from Jollyes,mature,20518.665,2,0,58
2.82195E+18,1.44622E+19,1,0,mid,,,"digestion, skin and coat",1,male,large,Refer a Friend,0,Lifestage from Jollyes,mature,16125.693,1,0,583
